,duration_ms_x,explicit,name,popularity,uri,orig_uri,isrc,acousticness,danceability,duration_ms_y,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1699,231962,False,Ladies Night,12,spotify:track:5v5GvI1VyNSBLURTXvoxM4,spotify:track:5v5GvI1VyNSBLURTXvoxM4,US2AE1600101,0.0852,0.816,231963,0.925,3.5e-06,7,0.0992,-3.842,0,0.065,120.027,4,0.85
1700,229587,False,Pump Up the Jam,35,spotify:track:1ZFkhOsw9Eim8dCgI2SDvX,spotify:track:1ZFkhOsw9Eim8dCgI2SDvX,GBJCN1305102,0.00678,0.795,229588,0.767,0.0,8,0.322,-6.696,1,0.0692,125.012,4,0.726
1701,211520,True,No Swinggity,38,spotify:track:6WjIuiDbLuCvEQPiKBog8m,spotify:track:6WjIuiDbLuCvEQPiKBog8m,TCACE1541575,0.0449,0.864,211520,0.574,0.025,11,0.0502,-9.636,0,0.0711,116.046,4,0.653
1702,236480,False,Catgroove,43,spotify:track:7CpcZceLngQ4UWS3XAJfsE,spotify:track:7CpcZceLngQ4UWS3XAJfsE,ATE610800080,0.0239,0.822,236480,0.876,0.797,6,0.0442,-7.661,1,0.0662,127.99,4,0.582
1703,232941,False,Gimme That Swing!,36,spotify:track:32ngAK9pmkSsDncqEzPEXu,spotify:track:3e8hdD5WmTCJZmRZtXCE6l,GBSY41400037,0.0642,0.421,232941,0.768,0.00332,9,0.0538,-7.504,0,0.204,203.922,4,0.525
1704,153600,False,Shake Down,44,spotify:track:5xS6iVOxB56I1jwz83NQan,spotify:track:5xS6iVOxB56I1jwz83NQan,SE5Q51700862,0.00231,0.785,153600,0.643,0.826,9,0.0946,-8.815,0,0.0367,99.964,4,0.466
1705,247458,False,Trainwreck of Electro Swing,28,spotify:track:6GEOAMqbQX9zYMrZ18P1SC,spotify:track:6GEOAMqbQX9zYMrZ18P1SC,TCACP1618771,0.00765,0.731,247459,0.903,0.573,7,0.566,-6.658,1,0.0465,127.994,4,0.735
1706,375178,False,Dough,14,spotify:track:6OimGOBXWWEJrfkYFemBkl,spotify:track:6OimGOBXWWEJrfkYFemBkl,DEAR41633653,0.000235,0.768,375179,0.648,0.000378,9,0.0295,-7.888,1,0.0349,128.0,4,0.609
1707,241200,False,Another Brick In The Wall - 2001 Remastered Version,49,spotify:track:7pmNNEJcBcODkrPHEIf7Cy,spotify:track:7pmNNEJcBcODkrPHEIf7Cy,GBDJQ0100002,0.0619,0.697,241200,0.46,0.000591,0,0.0884,-12.333,1,0.0315,103.909,4,0.783
1708,202630,False,In My Blood,39,spotify:track:0GwkiRlUjjMjrOa2trBjMu,spotify:track:0GwkiRlUjjMjrOa2trBjMu,SE5IB1800520,0.935,0.716,202631,0.146,0.0,5,0.109,-14.821,1,0.0316,99.918,4,0.276
1709,149546,True,Wow.,79,spotify:track:7xQAfvXzm3AkraOtGPWIZg,spotify:track:6MWtB6iiXyIwun0YzU6DFP,USUM71822626,0.137,0.829,149547,0.538,1.88e-06,11,0.103,-7.359,0,0.212,99.952,4,0.389
1710,198217,False,She's Like the Wind (Piano Solo),1,spotify:track:0UYUS7X2VdU2NZTFOZagJU,spotify:track:0UYUS7X2VdU2NZTFOZagJU,FR0W69906051,0.99,0.688,198217,0.493,0.907,4,0.146,-10.188,0,0.0583,119.978,4,0.396
1711,179548,False,Be My Baby (Dirty Dancing),6,spotify:track:3q2Qx0dRUVirvcCEyEZgCf,spotify:track:3q2Qx0dRUVirvcCEyEZgCf,ES7930220741,0.347,0.587,179549,0.625,0.0,0,0.201,-10.14,1,0.0285,135.085,4,0.955
1712,211360,False,Focus,61,spotify:track:1cdzfFjEbUbgTm5nv3FgXR,spotify:track:1cdzfFjEbUbgTm5nv3FgXR,USUM71516960,0.266,0.671,211360,0.876,0.0,6,0.444,-6.034,1,0.239,100.016,4,0.8
1713,247080,False,Right There,56,spotify:track:47rzxY9wSpomHE1gT94jIT,spotify:track:47rzxY9wSpomHE1gT94jIT,USUM71310262,0.127,0.621,247080,0.834,0.0,7,0.0854,-3.166,1,0.105,156.099,4,0.561
1714,214280,False,You’ll Never Know,48,spotify:track:6d8XhbAw4IoKPnVD07Sb9b,spotify:track:6d8XhbAw4IoKPnVD07Sb9b,USUM71310267,0.0546,0.764,214280,0.842,0.0,6,0.0351,-3.835,1,0.059,105.015,4,0.869
1715,152862,False,No Excuses,52,spotify:track:7fCNUWi6uflDTQ08srxMZk,spotify:track:7fCNUWi6uflDTQ08srxMZk,USSM11801528,0.0224,0.827,152862,0.658,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523
1716,406956,False,Breaking Dread,30,spotify:track:23P8CwZDn4PAChiDBabSli,spotify:track:23P8CwZDn4PAChiDBabSli,DEKC41300112,0.0514,0.894,406957,0.633,0.41,11,0.111,-5.884,0,0.0796,138.013,4,0.162
1717,380285,False,Chapati,49,spotify:track:24pIscrDqVkkAp9KHflo5w,spotify:track:3goaIWpGERAPglBJKC0D3J,DEMH90900208,0.0111,0.635,380285,0.681,0.816,2,0.104,-8.729,1,0.112,145.048,4,0.235
1718,212040,False,Want To,34,spotify:track:3t8ZdlIkvj5u9qfgeiWDjF,spotify:track:3t8ZdlIkvj5u9qfgeiWDjF,GBAHT1800503,0.0788,0.572,212040,0.691,0.000132,8,0.0593,-4.783,0,0.123,92.082,4,0.318
1719,191493,True,Supernova,55,spotify:track:2ZIZXWnU52s0C75sPYiwvh,spotify:track:2ZIZXWnU52s0C75sPYiwvh,USUM71712629,0.0639,0.766,191493,0.622,0.0,5,0.207,-5.292,0,0.101,140.076,4,0.679
1720,223542,True,Roses (with Juice WRLD feat. Brendon Urie),59,spotify:track:5YAP8zpqj1eIX88makBjDe,spotify:track:5YAP8zpqj1eIX88makBjDe,USUM71820961,0.166,0.613,223543,0.6,0.0,8,0.117,-7.097,1,0.154,147.059,4,0.532
1721,182074,False,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",35,spotify:track:40MGrRtaiNC6OHgFulvhPg,spotify:track:40MGrRtaiNC6OHgFulvhPg,GBAHT1900097,0.00576,0.586,182075,0.786,0.000249,5,0.207,-7.593,0,0.207,188.086,4,0.494
1722,222320,False,Younger,53,spotify:track:2qXicQG06oT0ijKBznpgQv,spotify:track:2qXicQG06oT0ijKBznpgQv,USRC11801788,0.202,0.745,222320,0.477,0.0,11,0.12,-7.706,0,0.088,136.055,4,0.454
1723,247976,True,Later Bitches,49,spotify:track:3SCVUhmOKIhWYDhWBU1yC2,spotify:track:3SCVUhmOKIhWYDhWBU1yC2,GBNR51700015,0.000573,0.769,247976,0.518,0.108,8,0.342,-6.563,1,0.102,121.116,4,0.504
1724,183906,True,Mo Bamba,76,spotify:track:1xzBco0xcoJEDXktl7Jxrr,spotify:track:1xzBco0xcoJEDXktl7Jxrr,QM24S1703585,0.194,0.729,183907,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261
1725,147346,True,Live Sheck Wes,52,spotify:track:1dhO5lyN2Otv4qR0xWQXH7,spotify:track:1dhO5lyN2Otv4qR0xWQXH7,USUM71808464,0.000732,0.781,147347,0.617,0.0467,0,0.158,-7.82,1,0.252,139.973,4,0.506
1726,170434,True,Do That,35,spotify:track:3iVq1zq46q0auo3VwixXFe,spotify:track:3iVq1zq46q0auo3VwixXFe,USUM71800545,0.263,0.782,170435,0.508,0.0722,9,0.157,-7.153,1,0.231,137.955,4,0.356
1727,162996,True,Gib Ihm,47,spotify:track:5iIgIxtMNeogKaFUfvuAbs,spotify:track:5iIgIxtMNeogKaFUfvuAbs,DECE71900070,0.217,0.928,162997,0.402,3.38e-05,10,0.0957,-10.641,0,0.32,97.976,4,0.578
1728,199384,False,Sativa,22,spotify:track:47ceHwQ28xEamTY3iOnF9D,spotify:track:47ceHwQ28xEamTY3iOnF9D,DEVX51900005,0.104,0.892,199385,0.78,0.0,8,0.0456,-4.393,0,0.0606,129.988,4,0.532
1729,183870,False,Chaya - Remix,36,spotify:track:18danT1iBcCyLbLTCDUr71,spotify:track:18danT1iBcCyLbLTCDUr71,DEVX51800030,0.00222,0.721,183871,0.894,0.00484,9,0.104,-4.254,0,0.032,124.016,4,0.445
1730,181880,True,Love U Better (feat. Lil Wayne & The-Dream),50,spotify:track:270aLuFCbX32hhBr8MQyPM,spotify:track:270aLuFCbX32hhBr8MQyPM,USAT21702235,0.0802,0.645,181880,0.541,0.0,10,0.325,-6.312,0,0.0385,95.061,4,0.411
1731,217560,False,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",52,spotify:track:1Si44I1mrFkOWlL6u9ynr6,spotify:track:1Si44I1mrFkOWlL6u9ynr6,USAT21700464,0.0229,0.734,217560,0.785,0.0,8,0.259,-2.819,0,0.0772,88.511,4,0.726
1732,192946,False,Problem - Noodles & Devastator Remix,28,spotify:track:05iCwrGpNg0bw1x5KR3a0C,spotify:track:05iCwrGpNg0bw1x5KR3a0C,USUM71407125,0.00421,0.698,192947,0.874,0.0175,1,0.362,-3.523,1,0.0881,103.013,4,0.452
1733,237453,False,Bang Bang - Kat Krazy Remix,23,spotify:track:3wmzSwXcZw3D93kqWeFp9H,spotify:track:3wmzSwXcZw3D93kqWeFp9H,USUM71414250,0.0499,0.759,237453,0.833,3.88e-06,8,0.0932,-3.754,1,0.117,128.025,4,0.839
1734,221543,False,wish you were gay,73,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,spotify:track:4txc3txsIt81diMzGhrVPS,USUM71900767,0.39,0.853,221543,0.351,9.38e-06,7,0.752,-10.198,1,0.241,118.028,4,0.282
1735,225520,False,Good Life (with G-Eazy & Kehlani),63,spotify:track:0Oa9mHOnH14GZ4toWwkf4c,spotify:track:0Oa9mHOnH14GZ4toWwkf4c,USAT21700489,0.00638,0.572,225520,0.778,0.0,1,0.0563,-5.208,1,0.233,168.073,4,0.54
1736,219305,True,Bitch Better Have My Money,73,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,QM5FT1500006,0.0509,0.781,219306,0.728,1.94e-06,1,0.257,-4.981,1,0.0621,102.99,4,0.395
1737,189680,True,JFK,43,spotify:track:4E8UuCXyyrKTiK0fSBHjQg,spotify:track:4E8UuCXyyrKTiK0fSBHjQg,DEFZ71400003,0.0775,0.869,189680,0.616,0.0,9,0.0836,-6.981,1,0.167,93.004,4,0.718
1738,188840,True,Blast Off,39,spotify:track:2JloUbn5LzODW1jSxaLTRP,spotify:track:2JloUbn5LzODW1jSxaLTRP,GB28K1500018,0.00222,0.658,188840,0.983,2.18e-06,4,0.162,-4.065,1,0.152,127.953,4,0.118
1739,184241,True,Großes Kaliber,43,spotify:track:1KiA2qmRxsedA1mKPceIov,spotify:track:1KiA2qmRxsedA1mKPceIov,DETX91500468,0.223,0.548,184242,0.741,4.44e-06,0,0.603,-4.888,1,0.406,127.46,5,0.73
1740,212506,False,Down,76,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,USCM50900094,0.0101,0.727,212507,0.68,0.0,2,0.0821,-4.498,1,0.0286,132.012,4,0.728
1741,191600,True,Needed Me,81,spotify:track:4pAl7FkDMNBsjykPXo91B3,spotify:track:4pAl7FkDMNBsjykPXo91B3,QM5FT1600118,0.11,0.697,191600,0.315,0.0,5,0.0825,-8.091,0,0.234,110.872,4,0.298
1742,163506,True,Knack den Novo,47,spotify:track:09SzQ3PCyqZhBK5iqJiJ4m,spotify:track:09SzQ3PCyqZhBK5iqJiJ4m,DEVY21800020,0.0106,0.943,163507,0.732,0.0,2,0.0684,-4.908,1,0.248,102.964,4,0.32
1743,209786,False,Strobo,7,spotify:track:2Kq0IrxDP1OUQZDk7UjwRC,spotify:track:2Kq0IrxDP1OUQZDk7UjwRC,DEUM71801931,0.256,0.842,209787,0.618,1.28e-05,5,0.0942,-7.548,0,0.0954,115.932,4,0.589
1744,236982,True,Gossentourist,17,spotify:track:30GSYWUyaD8ddYh79dRXkP,spotify:track:30GSYWUyaD8ddYh79dRXkP,DETM41610290,0.0963,0.828,236983,0.582,3.7e-06,1,0.152,-7.15,1,0.395,116.12,4,0.142
1745,217466,False,Nothing Breaks Like a Heart (feat. Miley Cyrus),70,spotify:track:27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,GBARL1801571,0.00987,0.601,217467,0.794,1.36e-06,7,0.388,-5.844,0,0.0671,114.066,4,0.244
1746,213988,True,Bum Bum Tam Tam,52,spotify:track:7qsxihKKrjn9kE7rKMwmw6,spotify:track:7qsxihKKrjn9kE7rKMwmw6,GBUM71706300,0.336,0.898,213989,0.699,8.61e-06,1,0.232,-3.781,1,0.112,131.99,4,0.64
1747,201013,False,Blättchen und Ganja,55,spotify:track:3DkpaHL88pK25Mye2gkV04,spotify:track:3DkpaHL88pK25Mye2gkV04,DETX91500234,0.287,0.637,201013,0.744,4.91e-05,1,0.0786,-6.19,1,0.493,90.562,4,0.572
1748,227241,False,1000 Sterne,37,spotify:track:7h0fPJGVO7DjeXFT2oJomr,spotify:track:7h0fPJGVO7DjeXFT2oJomr,DEN061700615,0.000545,0.697,227241,0.886,0.183,0,0.0766,-7.291,1,0.129,138.016,4,0.591
1749,474000,False,Generation-X - WAIO Remix,4,spotify:track:2Ca83UoPBkctVkpDo8YLqu,spotify:track:2Ca83UoPBkctVkpDo8YLqu,GBKQU1683236,4.87e-05,0.6,474000,0.919,0.67,7,0.302,-8.375,1,0.0452,143.016,4,0.122
1750,215800,False,What a Girl Wants,62,spotify:track:5bGmuxShUba9maPswDnhCs,spotify:track:5bGmuxShUba9maPswDnhCs,USRC19901169,0.0684,0.754,215800,0.819,0.0,0,0.345,-6.833,1,0.112,142.137,4,0.818
1751,176471,True,bitches broken hearts,72,spotify:track:5t3Vk8bRKylx4fjj7qlbib,spotify:track:5t3Vk8bRKylx4fjj7qlbib,USUM71803745,0.921,0.778,176472,0.422,0.00924,0,0.0958,-10.114,1,0.0482,120.033,4,0.187
1752,180952,False,you should see me in a crown,75,spotify:track:3XF5xLJHOQQRbWya6hBp7d,spotify:track:6vsV4D8BM6PioRr1UOx0n2,USUM71810049,0.462,0.678,180953,0.533,0.219,4,0.139,-10.485,1,0.186,150.455,4,0.323
1753,270519,False,WHEN I WAS OLDER - Music Inspired By The Film ROMA,59,spotify:track:7tGEAA1f8MydT7eVbbO9Zy,spotify:track:7tGEAA1f8MydT7eVbbO9Zy,USUM71900059,0.853,0.696,270520,0.332,0.433,6,0.0848,-12.834,1,0.0425,150.13,4,0.0628
1754,181026,False,Sucker,78,spotify:track:22vgEDb5hykfaTwLuskFGD,spotify:track:4y3OI86AEP6PQoDE6olYhO,USUG11900515,0.0427,0.842,181027,0.734,0.0,1,0.106,-5.065,0,0.0588,137.958,4,0.952
1755,211466,True,Fine Line,50,spotify:track:4kLKUg9loAHamNWmSywA4H,spotify:track:4kLKUg9loAHamNWmSywA4H,GBUM71704066,0.228,0.567,211467,0.618,0.0,3,0.0576,-4.974,0,0.106,114.991,4,0.927
1756,211294,True,Fine Line (with Not3s),30,spotify:track:3CmDfdlhSnRvoNeCwXWvh1,spotify:track:3CmDfdlhSnRvoNeCwXWvh1,GBUM71704066,0.229,0.811,211294,0.625,0.0,1,0.0574,-4.967,1,0.0496,114.972,4,0.931
1757,215666,False,Fine Lines,42,spotify:track:1wmQEa5wqsnhBaNNYVwet5,spotify:track:1wmQEa5wqsnhBaNNYVwet5,USRC11702081,0.62,0.523,215667,0.687,0.0,4,0.139,-5.066,1,0.375,78.509,4,0.562
1758,204000,True,Fine Line - James Hype Remix,30,spotify:track:2Lqkgq9ADPxyrAQoXLDgVD,spotify:track:2Lqkgq9ADPxyrAQoXLDgVD,GBUM71800334,0.00608,0.844,204000,0.867,0.000171,10,0.088,-5.124,0,0.0551,124.964,4,0.784
1759,223905,False,One Shot - Remix,22,spotify:track:5vWbEqNH8O8vlcBrb9dO6h,spotify:track:5vWbEqNH8O8vlcBrb9dO6h,GBUM71806527,0.271,0.761,223905,0.708,0.0,2,0.099,-5.972,0,0.0645,109.534,4,0.624
1760,211773,True,Fine Line - Remix,15,spotify:track:03Q7tw4D4mgiSJJQ2HwLS2,spotify:track:03Q7tw4D4mgiSJJQ2HwLS2,GBUM71800887,0.2,0.577,211773,0.621,0.0,1,0.0506,-4.981,1,0.102,114.926,4,0.924
1761,219148,False,Fine Line - Remix,21,spotify:track:4i612cBEyRplT4PJTOdrvB,spotify:track:4i612cBEyRplT4PJTOdrvB,GBUM71801104,0.36,0.448,219148,0.559,0.0,1,0.0679,-5.653,1,0.167,76.681,5,0.846
1762,213080,True,Fine Line - Snakehips Remix,10,spotify:track:1YGZybSoAMXCDaV5ozPuQT,spotify:track:1YGZybSoAMXCDaV5ozPuQT,GBUM71800325,0.236,0.833,213080,0.75,0.0,6,0.0872,-3.169,1,0.0459,114.938,4,0.603
1763,187973,False,Wondering,30,spotify:track:0W62hhso3n2u9mq7g2D6Hn,spotify:track:0W62hhso3n2u9mq7g2D6Hn,GBUM71806357,0.177,0.786,187973,0.715,0.000102,10,0.106,-4.75,1,0.0471,109.996,4,0.678
1764,187675,False,i'm so tired... - Stripped - Live in LA,44,spotify:track:4OQE489ScQdhBcELfacJw0,spotify:track:6bnT4Xhs1lkOHgFjHq6M3b,GBKPL1940768,0.973,0.491,187675,0.196,0.0,11,0.0986,-8.455,1,0.0464,93.82,4,0.364
1765,126981,False,Final Song,28,spotify:track:4bStPJgW8E1nqlO96J6FxI,spotify:track:74M23XQkvsKoSmQ8Colncd,TCACT1626706,0.919,0.692,126981,0.195,0.0,2,0.0875,-6.435,1,0.0496,84.103,4,0.448
1766,146785,False,Last Hurrah - Acoustic,32,spotify:track:7eoKwUoGIQSQLusZiQIvmm,spotify:track:7eoKwUoGIQSQLusZiQIvmm,USWB11900817,0.697,0.627,146786,0.378,0.0,11,0.134,-8.863,0,0.126,173.671,4,0.643
1767,174506,False,Self Control,51,spotify:track:14FmT2vkYihAs64ixAbk6t,spotify:track:14FmT2vkYihAs64ixAbk6t,USWB11800743,0.0593,0.652,174507,0.773,0.0,11,0.0615,-4.815,0,0.0337,97.515,4,0.183
1768,467333,False,The Sun Can't Compare - Long Version,37,spotify:track:50TVKYY0LRQAqKI8EfBqzC,spotify:track:50TVKYY0LRQAqKI8EfBqzC,US4G90500310,0.00349,0.803,467333,0.654,0.733,0,0.0859,-10.071,1,0.0468,128.007,4,0.435
1769,489325,False,Lost at Sea,2,spotify:track:7aCULYs3EmRv4EfMmeL9Gb,spotify:track:722qq5CWqT6zD2YEbJNW8t,GBJPB1800790,0.00381,0.642,489326,0.837,0.843,10,0.0716,-9.908,0,0.0433,126.002,4,0.699
1770,200185,False,lovely (with Khalid),87,spotify:track:0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,USUM71804190,0.934,0.351,200186,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12
1771,119409,False,goodbye,65,spotify:track:3LgWsmilsrWXiPYQFRD0T7,spotify:track:3LgWsmilsrWXiPYQFRD0T7,USUM71900774,0.837,0.153,119410,0.138,0.55,6,0.254,-21.877,0,0.0503,74.318,3,0.0503
1772,242652,False,listen before i go,73,spotify:track:0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,USUM71900772,0.935,0.319,242652,0.0561,0.00384,0,0.388,-23.023,1,0.045,79.764,3,0.082
1773,158586,True,MONOPOLY (with Victoria Monét),58,spotify:track:6tsOcBnaKgzK22yEiqRh8P,spotify:track:6tsOcBnaKgzK22yEiqRh8P,USUM71905581,0.702,0.893,158587,0.507,3.14e-05,0,0.109,-8.282,1,0.378,143.969,4,0.695
1774,210386,False,...Baby One More Time,42,spotify:track:52SrRaRC2SlJ2dno1flkg2,spotify:track:52SrRaRC2SlJ2dno1flkg2,USJI19810404,0.184,0.756,210387,0.737,0.000103,0,0.485,-4.796,0,0.0312,92.972,4,0.892
1775,205506,False,Lucky,34,spotify:track:3vX71b5ey9twzyCqJwBEvY,spotify:track:3vX71b5ey9twzyCqJwBEvY,USJI10000148,0.25,0.764,205507,0.811,0.000112,1,0.198,-5.245,1,0.0323,95.024,4,0.967
1776,211160,False,Oops!...I Did It Again,79,spotify:track:6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ,USJI10000100,0.3,0.751,211160,0.834,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894
1777,261240,False,Versace on the Floor,78,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,USAT21602949,0.196,0.578,261240,0.574,0.0,2,0.083,-6.209,1,0.0454,174.152,4,0.301
1778,258106,False,Stole the Show - Live from Spotify London,36,spotify:track:1a6d3j3lDbmTvhczhiBHX3,spotify:track:1a6d3j3lDbmTvhczhiBHX3,SEBGA1500131,0.807,0.379,258107,0.396,0.0,9,0.686,-8.709,0,0.0707,81.237,4,0.207
1779,269291,False,Majesty - Original Mix,9,spotify:track:5ne6AnUa1QdrMMU07IcZHw,spotify:track:5ne6AnUa1QdrMMU07IcZHw,GBKQU1616901,0.00976,0.793,269291,0.72,0.816,0,0.175,-8.996,0,0.0864,126.982,4,0.361
1780,194087,False,bad guy,81,spotify:track:2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,USUM71900764,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
1781,162586,False,i'm so tired...,71,spotify:track:7LpMG3AEaIJgs62HQhAa91,spotify:track:7COXchtUOMd6uIT6HvmRaI,GBKPL1933763,0.173,0.548,162587,0.735,0.0,11,0.195,-7.572,1,0.236,101.252,4,0.498
1782,165937,False,Bump (feat. Kris Kiss),15,spotify:track:19uDLJ624k6LmxA4Z2TSbW,spotify:track:19uDLJ624k6LmxA4Z2TSbW,NLZ541800998,0.0103,0.731,165938,0.928,0.000799,10,0.345,-2.936,0,0.0966,127.996,4,0.689
1783,201840,False,La mer,45,spotify:track:7sZSe99XSTu5KpYJEThvWr,spotify:track:7sZSe99XSTu5KpYJEThvWr,FRZ114600020,0.965,0.241,201840,0.168,0.114,0,0.373,-16.267,1,0.0442,84.749,3,0.556
1784,228680,False,I'm Yours,42,spotify:track:3jlPURmflU40Em24oAuv2Z,spotify:track:3jlPURmflU40Em24oAuv2Z,USUM71506808,0.00573,0.51,228680,0.832,0.0,2,0.181,-3.383,1,0.121,103.123,4,0.401
1785,209033,False,Dusk Till Dawn (feat. Sia) - Luca Lush Remix,29,spotify:track:6kOMzR2AzmOxVK8QDVW8aD,spotify:track:6kOMzR2AzmOxVK8QDVW8aD,USRC11702593,0.0764,0.594,209033,0.722,1.1e-06,7,0.202,-5.078,1,0.0922,99.94,4,0.617
1786,223533,False,Too Little Too Late - 2018,52,spotify:track:3hc7PLcmuZbJGPjhIore1i,spotify:track:3hc7PLcmuZbJGPjhIore1i,USWB11803439,0.00302,0.394,223533,0.821,0.019,6,0.186,-4.304,0,0.0404,82.764,4,0.509
1787,219520,False,What I Need (feat. Kehlani),51,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,USAT21800189,0.0537,0.633,219520,0.793,0.0,10,0.16,-4.126,1,0.055,103.97,4,0.414
1788,211360,False,Just My Type,41,spotify:track:33npucdtC2uQou2OM2KmRQ,spotify:track:33npucdtC2uQou2OM2KmRQ,GBUM71801469,0.00299,0.61,211360,0.87,0.0,2,0.064,-4.012,0,0.0693,125.014,4,0.523
1789,156546,False,Not Today,30,spotify:track:5MSOM0Bz3OJrC0UBy3H62G,spotify:track:5MSOM0Bz3OJrC0UBy3H62G,USUM71814016,0.0972,0.76,156547,0.462,5.29e-06,6,0.0933,-6.04,1,0.123,111.906,4,0.169
1790,255631,False,Latch,76,spotify:track:51ODNNDZm21HU7wI7cccRr,spotify:track:1BltsyC5W3SAABdxyrDXwi,GBUM71302810,0.0159,0.503,255632,0.726,7.98e-05,1,0.0895,-5.456,1,0.167,121.981,4,0.529
1791,211600,False,Adore You (feat. Abhi Dijon),41,spotify:track:25isxLhIKV8lNSecmvY700,spotify:track:25isxLhIKV8lNSecmvY700,GBARL1600616,0.524,0.679,211600,0.595,0.000355,11,0.0868,-8.775,0,0.0808,91.93,4,0.526
1792,214173,False,Thinking Of You,33,spotify:track:3ocpv2Zp5DGXUOOCICa2CZ,spotify:track:3ocpv2Zp5DGXUOOCICa2CZ,GBUM71603340,0.0601,0.569,214173,0.82,0.0,6,0.104,-4.696,1,0.0786,172.357,4,0.64
1793,223151,False,Baby (feat. Kevin Garrett),18,spotify:track:4i3WfcMxYqWy25UYb8gERh,spotify:track:4i3WfcMxYqWy25UYb8gERh,TCACM1695949,0.15,0.508,223151,0.868,0.0,6,0.296,-1.997,1,0.0706,95.141,4,0.729
1794,171071,False,Nayhoo,45,spotify:track:0QFb3DXhyDXfPN33aVdBgw,spotify:track:4WCgIZ1n7I6yRaAQ9GjS07,USYFZ1784006,0.554,0.814,171072,0.572,0.0,4,0.102,-7.09,1,0.0788,125.014,4,0.63
1795,203756,False,Attached,23,spotify:track:56YxexMwtMqoBoof8uAnrL,spotify:track:56YxexMwtMqoBoof8uAnrL,USLZJ1734699,0.281,0.604,203756,0.63,0.0,8,0.0891,-5.17,1,0.073,84.668,4,0.839
1796,101000,False,Lost in You,54,spotify:track:5BIY4jMiYsp5QKKE05AXUF,spotify:track:2itR8VHeTVKInnMPec8mj8,QZ9JZ1730069,0.337,0.77,101000,0.607,0.0,5,0.121,-12.02,0,0.115,90.028,4,0.791
1797,250256,False,Better Off Here,12,spotify:track:3qmFDs3JTdVo6aoqXOU8Ie,spotify:track:3qmFDs3JTdVo6aoqXOU8Ie,USA2P1684491,0.721,0.749,250256,0.428,0.000118,1,0.105,-10.786,0,0.167,116.984,4,0.197
1798,281417,False,This Land Is Ours,21,spotify:track:5C3NIXwGcCB6syO3ddZHJr,spotify:track:5C3NIXwGcCB6syO3ddZHJr,QZANL1741770,0.623,0.673,281417,0.525,0.279,1,0.151,-9.214,0,0.0891,174.053,4,0.559
1799,210586,False,Future Looks Good,48,spotify:track:2JATE4qxTuVgKEKe12sqLp,spotify:track:2JATE4qxTuVgKEKe12sqLp,USUM71608581,0.214,0.33,210587,0.548,1.21e-05,10,0.12,-7.922,1,0.0426,78.594,3,0.559
1800,196046,False,Can't Get Over You,34,spotify:track:0pKcq6guxdsiICZGZ20YCu,spotify:track:0pKcq6guxdsiICZGZ20YCu,TCACM1695987,0.0342,0.825,196047,0.792,0.0,4,0.132,-4.142,0,0.0988,115.011,4,0.743
1801,155720,True,Loving Is Easy,69,spotify:track:7ASFZh1D0DPZro7UXUKGmd,spotify:track:5EYi2rH4LYs6M21ZLOyQTx,GBKPL1789493,0.217,0.756,155720,0.609,0.00482,3,0.0959,-7.927,1,0.0544,117.024,4,0.537
1802,224640,False,Not Afraid To Fall,17,spotify:track:3lo3tgUKy7q3IHboN81ceU,spotify:track:3lo3tgUKy7q3IHboN81ceU,USA2P1684492,0.0672,0.672,224640,0.702,0.000196,7,0.535,-6.673,0,0.0395,125.031,4,0.17
1803,172499,False,Thinking of U,4,spotify:track:4KQ254g6ykgIgfFoeKrMvi,spotify:track:1DyBaStKydKosvKk1nVk8q,GBKPL1782801,0.479,0.64,172500,0.748,5.65e-05,3,0.102,-3.68,0,0.101,79.959,3,0.727
